Cell_ID,Cell_class_id,Cell_class,Cell_class_name
96428e81-a352-41d8-9851-23eada2985be,6,OD Immature 1,OD Immature
d23c3652-779f-42bc-9222-44d1d8ed8e74,4,Inhibitory,Inhibitory
eb8d4bb7-7724-4d97-a990-e2616ba23d47,4,Inhibitory,Inhibitory
c81a7073-792e-41df-86f0-afaede62d620,1,Endothelial 1,Endothelial
d241350d-bf01-4e7d-ad5b-5264ba4a0266,4,Inhibitory,Inhibitory
2c2d03fd-4b57-4166-b57e-9f95a92633e5,4,Inhibitory,Inhibitory
127fcee6-b10e-4e3e-8867-98040ee497e6,0,Astrocyte,Astrocyte
5307bf16-89d1-4e2c-924d-f31416695986,0,Astrocyte,Astrocyte
54903e4b-a82c-4464-9966-3d95d80d7217,5,Microglia,Microglia
deadd0a1-6960-4049-a841-c209bb4695f0,4,Inhibitory,Inhibitory
14120dfd-ad3d-43be-b17c-a43ed554240c,0,Astrocyte,Astrocyte
203fed0f-84ad-45fa-b51a-6004575106e3,4,Inhibitory,Inhibitory
320daa65-b971-44da-98ed-ef55b84889cc,4,Inhibitory,Inhibitory
b6c4712d-7529-42b9-896f-7b21bdb6a5d5,1,Endothelial 1,Endothelial
c5b47f46-dcbb-4b59-bc3a-e78e3c7929e6,4,Inhibitory,Inhibitory
7d0ddb27-2bec-4986-b45c-cc2a960a9179,1,Endothelial 1,Endothelial
bbdcdfbb-b60b-41c3-8d8e-d83233d85caa,4,Inhibitory,Inhibitory
411b0b32-f365-41c6-a1b5-340bcd750941,4,Inhibitory,Inhibitory
6bc13123-bbd0-4445-b23f-bdaf30deb75e,1,Endothelial 3,Endothelial
c8dcd704-ec75-4860-949f-8b9ff4e167b2,4,Inhibitory,Inhibitory
044e511f-12b2-4443-a8d1-f47169a79330,4,Inhibitory,Inhibitory
e597d2c4-9e85-497d-8e52-ced52ba46e92,5,Microglia,Microglia
ec611790-2d57-4875-8e6d-2b5cf6226e1e,0,Astrocyte,Astrocyte
17658e85-5d7b-4295-abbf-523115fb3f53,6,OD Immature 1,OD Immature
0171226b-58da-42bd-b344-632022e5cbb4,5,Microglia,Microglia
8b537bef-b784-4c49-880a-8cfe3c265b44,0,Astrocyte,Astrocyte
38820eee-9f45-47e1-8045-8b4094f4bef3,4,Inhibitory,Inhibitory
1d377b23-d0d0-41fd-9b40-7d4dc24f80a5,1,Endothelial 1,Endothelial
1e3484b1-2ca0-4cdf-bfce-60d183521c9d,4,Inhibitory,Inhibitory
309c2599-ae3c-47c3-bd6a-a59d2a5c63d4,4,Inhibitory,Inhibitory
4b66bb5d-6b45-4102-8f5b-463ee23905d0,4,Inhibitory,Inhibitory
540cdcf0-4e9c-4aeb-8b1f-04e6637e684c,4,Inhibitory,Inhibitory
1831f83b-bdc6-4b7f-a606-bea3bf7f6b2a,4,Inhibitory,Inhibitory
e2e74129-6208-45e4-a5c0-cadc1717b7ed,4,Inhibitory,Inhibitory
268e0409-c681-4be8-bb62-fe5019abfa56,7,OD Mature 2,OD Mature
89c2a30d-1bba-47f8-a491-071b8ee58790,4,Inhibitory,Inhibitory
d28780f6-7a77-44fb-bd62-4ce8e8954253,0,Astrocyte,Astrocyte
98ebf71a-5898-4d1b-bd9b-3f22a272de20,1,Endothelial 3,Endothelial
55e127d4-35c6-4ee8-8a85-a97e9758cfed,4,Inhibitory,Inhibitory
7f7f8e66-26d2-4e63-a1b7-f8ed877eb0b3,4,Inhibitory,Inhibitory
bfeb1062-368c-4622-9108-4ade10878393,4,Inhibitory,Inhibitory
ea6e9db2-f07e-4e20-8b65-692b3824cc1d,4,Inhibitory,Inhibitory
09ffc28c-831c-4ee7-8c07-9d477f9828e0,4,Inhibitory,Inhibitory
2529c006-fd24-4630-a9eb-36a3ec380c54,4,Inhibitory,Inhibitory
1e006df1-e8b3-4fbb-bcec-7f7df8bb902b,4,Inhibitory,Inhibitory
4927bb3f-4fb3-4176-83f8-b762c7ee225d,4,Inhibitory,Inhibitory
dc5e95c7-a979-4002-b087-6b952edb5017,7,OD Mature 2,OD Mature
fb63a794-d090-4ac3-aa8f-48af6c5cbf8b,1,Endothelial 1,Endothelial
70dac1cd-363b-4e81-83db-db4402169aec,6,OD Immature 1,OD Immature
0c456d1a-1adb-4a35-a3a0-0bc4fb1a8c9c,4,Inhibitory,Inhibitory
68233c53-2f15-4ab0-a2de-bcaa67255f80,1,Endothelial 1,Endothelial
36e18790-780e-4e89-9c97-b6d73e10695a,4,Inhibitory,Inhibitory
81699ac1-8b52-47b9-bafd-788eb2fd17e5,4,Inhibitory,Inhibitory
f0082e50-4c6d-42b5-b011-b0ccc3f2523a,4,Inhibitory,Inhibitory
11aa1ff4-5e47-4b6b-bb3b-09f287153415,4,Inhibitory,Inhibitory
87adc0c3-4853-493c-81c0-1f71fd53b107,4,Inhibitory,Inhibitory
596c650f-e1b0-4dca-b6c2-2ba70470a43f,4,Inhibitory,Inhibitory
4db3989e-3c51-4c16-be2f-2bdc9ec067a5,4,Inhibitory,Inhibitory
ca493a93-0c98-4501-911e-1d9f787eb89c,4,Inhibitory,Inhibitory
9b6120ec-db53-4628-8801-c3a0464fb14f,4,Inhibitory,Inhibitory
1f19f2b2-4b72-412e-bbdc-d25b35246207,4,Inhibitory,Inhibitory
9305ad53-27de-4d5b-ac7e-55c3992c8ce2,4,Inhibitory,Inhibitory
42b23aac-c9e4-4b93-9a53-161e36391003,4,Inhibitory,Inhibitory
c3254541-0a23-424b-bf4b-077c4787d9c9,6,OD Immature 1,OD Immature
9de59c9f-7e2e-4990-b1c1-6c88bedb6f76,4,Inhibitory,Inhibitory
dc4ef37f-b706-4d8b-98ca-0a9b98ede109,3,Excitatory,Excitatory
630e0f5d-9631-4acd-b456-f5feba3c75c1,4,Inhibitory,Inhibitory
99bcbf79-ae8b-4904-906a-daef3f3ae356,4,Inhibitory,Inhibitory
5e5886be-36c9-447d-96b1-cb016f4659c9,4,Inhibitory,Inhibitory
28099014-6571-415b-9afa-b9e6db781e51,1,Endothelial 1,Endothelial
935fad08-cc4c-4d44-a415-3e20cb35da30,4,Inhibitory,Inhibitory
e3137ed7-81f6-452b-8a32-7a9c4c493adf,1,Endothelial 1,Endothelial
247e87e8-a62d-410e-a0b3-3395db8e900a,4,Inhibitory,Inhibitory
84451a2c-9847-4b2c-a73c-f0285550d8db,4,Inhibitory,Inhibitory
d21d04a8-01b2-4cd6-8a4c-1c05501c5059,0,Astrocyte,Astrocyte
5e4de93f-8432-46f2-ae4f-4cc0cd3998b6,3,Excitatory,Excitatory
c0ef040a-fa23-409c-a80f-a7eb765c59da,4,Inhibitory,Inhibitory
d02360ce-517a-493f-b3c2-05e3da85a1fb,0,Astrocyte,Astrocyte
dde1f21a-01be-4cad-9f75-5cf233a4b4c0,4,Inhibitory,Inhibitory
1f81ad7d-1e05-4f46-b6e4-10b6f8edc4f9,4,Inhibitory,Inhibitory
a9ce7b66-380b-4a51-b359-d174c7b46605,4,Inhibitory,Inhibitory
711df358-e7d4-4666-a225-18650c1faff9,4,Inhibitory,Inhibitory
dcf8aba7-4c19-47e0-8fd0-7836e362e47d,4,Inhibitory,Inhibitory
6646940c-394c-472e-87ea-b4b743057697,4,Inhibitory,Inhibitory
54b3b925-7293-4683-b5df-76c0bd7c4469,4,Inhibitory,Inhibitory
c876ad75-1625-4576-a35a-af5b4f0da3f2,3,Excitatory,Excitatory
27bbd419-9171-4c3a-8059-b3438086013b,4,Inhibitory,Inhibitory
20ffc602-209b-4333-8083-413baacc3c95,1,Endothelial 1,Endothelial
345d5e42-0dd4-4eb7-8047-6ffd1be66f31,1,Endothelial 1,Endothelial
c67b2dd0-6e18-4162-9852-667baadb9573,4,Inhibitory,Inhibitory
aac62d49-d1fa-4ad3-b75d-511ee0724050,4,Inhibitory,Inhibitory
bb5a7397-2d6f-4b29-b00a-4581c3b4112e,3,Excitatory,Excitatory
25db78f8-b064-4f5e-be0e-8a83887d4e91,4,Inhibitory,Inhibitory
ea020e3b-6765-45bd-9ceb-18bb62a53eae,1,Endothelial 3,Endothelial
3e7d7cf5-cb99-448a-836a-b6c066824654,4,Inhibitory,Inhibitory
704a3a89-1918-4704-9209-4adbd82e750c,4,Inhibitory,Inhibitory
4241ef2b-2be2-4981-9b9b-06bb1fb56ff5,1,Endothelial 1,Endothelial
8200689d-2083-46ff-af13-34e5253ec173,4,Inhibitory,Inhibitory
2c6c53bc-a791-4cb9-ba93-0cc82a28caa8,4,Inhibitory,Inhibitory
e7ba4b91-44ac-4798-9b02-d8014dd9d1a8,4,Inhibitory,Inhibitory
dc53b985-72fd-48bd-8edb-24f12c469295,4,Inhibitory,Inhibitory
bfddb4fa-d428-4bd4-a145-af2476066fd3,4,Inhibitory,Inhibitory
eff94bcd-e66c-477c-9f27-b6ab0ee1303f,4,Inhibitory,Inhibitory
e5cb3527-f1d0-42ff-8955-2f2781b1c0a8,4,Inhibitory,Inhibitory
56e66b9a-434e-4ae4-bdc1-4f4cd9f81ac8,4,Inhibitory,Inhibitory
014d31c7-ca5b-4f9b-a4b8-82b17db1a37c,4,Inhibitory,Inhibitory
e97f51b3-8c32-4fb6-a60f-95787932c245,3,Excitatory,Excitatory
fea14771-1e49-4841-9317-f893f4b2e564,4,Inhibitory,Inhibitory
4e48d052-0b22-4d21-8b75-0284819d1386,4,Inhibitory,Inhibitory
7fbf942a-240f-4908-93d8-3c0199d70ff3,4,Inhibitory,Inhibitory
6e36fc5a-4928-48cb-add9-48957172783c,4,Inhibitory,Inhibitory
0a265cd4-652f-4b7e-94ce-7ad8664bb5d7,4,Inhibitory,Inhibitory
7bd49179-72c8-40ef-b9de-545a16ef7a2f,3,Excitatory,Excitatory
be0255c8-0a12-4396-a3b9-a5249f93bc8b,0,Astrocyte,Astrocyte
75eb5018-5bb5-4fb5-b67f-8583f6c5f3c6,4,Inhibitory,Inhibitory
0b0ea7a8-c9f6-4315-8c2c-3a6eac62fa8d,4,Inhibitory,Inhibitory
aa79cb42-16a2-47e7-862d-ffad870b3d36,4,Inhibitory,Inhibitory
8239ad9f-7d9d-4fdc-985e-0ec0b79609c1,4,Inhibitory,Inhibitory
c0905c5d-1f83-4c3f-b660-cfe3d8e07ca8,4,Inhibitory,Inhibitory
c98e1d34-e157-4b00-b0ba-e1c68f15c5a2,3,Excitatory,Excitatory
8f063c8d-bbc7-4a3d-a189-5811321b2b8f,4,Inhibitory,Inhibitory
1d19414e-7921-41ef-a70e-9c17101a7962,3,Excitatory,Excitatory
d2afbc03-5801-4dcb-bb43-38b2bd539346,4,Inhibitory,Inhibitory
872b2b84-b718-4c9f-a5e2-ea5dadfecc28,1,Endothelial 1,Endothelial
a17f33db-73aa-4e01-9f69-b12c42e82c3b,3,Excitatory,Excitatory
05ece26a-47e5-4e71-871c-4bb9fb1d5ff2,0,Astrocyte,Astrocyte
4c6df6e6-2ac9-4f0b-9dca-72c5961d0041,4,Inhibitory,Inhibitory
fce32f3c-7b1b-4966-a453-40485a089b8d,4,Inhibitory,Inhibitory
5e37e7d9-fa33-44f7-882a-5ce8d28a2531,4,Inhibitory,Inhibitory
5f8bbbf3-69e1-4d5c-9f2a-1173fffeff7b,4,Inhibitory,Inhibitory
74b08b05-ebf6-4a62-8249-524fadb5e78b,0,Astrocyte,Astrocyte
8071b92a-daf1-44f2-be5f-56c091c299dc,0,Astrocyte,Astrocyte
17661a47-ccef-44d5-afae-6ff997727251,4,Inhibitory,Inhibitory
8401ba97-1bf1-4040-b3f0-be08fc18cde0,4,Inhibitory,Inhibitory
2fe60352-88a8-48c4-ab88-a34000b81684,4,Inhibitory,Inhibitory
e5db3620-0036-4f64-93e5-89477c0ab0c9,3,Excitatory,Excitatory
b40b65e8-44fb-4b6e-8e87-1af206968c68,3,Excitatory,Excitatory
662d7e5c-762c-472c-85c7-81365f48beb6,4,Inhibitory,Inhibitory
bacb7cfa-5d3f-462c-8185-3d149a9d2cd5,4,Inhibitory,Inhibitory
fa65888f-4c89-4946-81ac-c41347d145fc,5,Microglia,Microglia
3baec1e9-93e1-43bf-9637-9c0cca5a0486,3,Excitatory,Excitatory
23f167c1-46e9-4b9a-b472-81593e6de428,4,Inhibitory,Inhibitory
9676a8bc-ddec-47da-b46f-dc20c90f232d,7,OD Mature 2,OD Mature
a6df35d5-8def-4f40-bee0-59a2a34bb610,3,Excitatory,Excitatory
b4710880-43fe-47b3-ad9a-6296c2748d24,1,Endothelial 1,Endothelial
b63a280b-e345-4b87-a524-1ff9558dcdc3,7,OD Mature 2,OD Mature
1220e534-da32-46ef-a4d5-6bd6e7a1dba4,1,Endothelial 1,Endothelial
30e958ef-455e-494a-88c4-ecd02ace199e,7,OD Mature 2,OD Mature
ba701338-c14e-4915-9b11-9724d4a87dfb,0,Astrocyte,Astrocyte
7e107b7a-6201-4510-90b3-835befbee7b2,7,OD Mature 2,OD Mature
1769032c-0daf-468e-84c8-6ad55bc0c5c2,3,Excitatory,Excitatory
17e0a8a1-3a67-4b4a-88f5-ed3951c09a4f,4,Inhibitory,Inhibitory
c7efaea4-85d1-4207-b87b-a63a99b5e17a,4,Inhibitory,Inhibitory
c828a049-07cd-40ef-aad5-e34ae7edb8b9,5,Microglia,Microglia
99467780-72b1-4188-b812-9e166b0c2016,4,Inhibitory,Inhibitory
94624578-fb9d-4952-846e-7779230c1b34,1,Endothelial 3,Endothelial
984a2779-3b9a-4475-befd-1e625dab2f51,3,Excitatory,Excitatory
86ee968a-ea95-490b-b359-0930f9da6ba2,7,OD Mature 2,OD Mature
fe70d93e-17be-47dc-a2d5-514fbaae73bb,4,Inhibitory,Inhibitory
3444c430-566b-4246-a2e8-8fdf6b52c098,4,Inhibitory,Inhibitory
13ee55e0-e89d-4db7-8097-b5e3854f5081,0,Astrocyte,Astrocyte
695e6320-e22b-4605-8383-1b0b90d921d2,3,Excitatory,Excitatory
23be7a52-7737-4f5d-bc1d-8ef614e1d8c0,0,Astrocyte,Astrocyte
73a03dce-9e96-47f1-ba75-4b73b651b24d,6,OD Immature 1,OD Immature
dc10f014-2a0d-49fb-af1f-c5dad8b3af43,0,Astrocyte,Astrocyte
555db046-cef8-4398-995a-aef7f5ec3867,1,Endothelial 1,Endothelial
739e01b4-caff-4aae-8a9e-20a0e3ea5924,3,Excitatory,Excitatory
9aa4f00f-a51e-40a1-a487-b89fcdcae0ba,1,Endothelial 1,Endothelial
505b5952-d59d-4ee6-a1ec-df211fd8afea,0,Astrocyte,Astrocyte
7229368f-840d-4315-a558-b7136ef5c9e8,5,Microglia,Microglia
0ecc44d0-58bc-42c1-8c04-3c8cb0230e52,1,Endothelial 1,Endothelial
50600b2d-aa50-49ad-8766-a3c091ca6b14,4,Inhibitory,Inhibitory
566ddb6f-4144-40c0-a8f7-d4bac9b68ba4,7,OD Mature 1,OD Mature
4ddb48c8-9098-4286-940a-873ae1d2dc3b,3,Excitatory,Excitatory
acf125f4-6e56-4dee-81eb-6b0fb6e81386,3,Excitatory,Excitatory
bcf0b308-0ad0-4246-84fc-484d31909b2d,4,Inhibitory,Inhibitory
06e89448-86c4-435e-b36e-d77798b8c64d,6,OD Immature 1,OD Immature
6dcadfb4-bdda-4a11-bbe9-7567aa042d68,4,Inhibitory,Inhibitory
ba531256-e20b-4789-a0ea-ad3c8ba2a472,7,OD Mature 2,OD Mature
32da3395-cb8a-4fb3-87c5-71b13469b764,3,Excitatory,Excitatory
c5cb4983-46d6-41b8-8615-922e3bb7fdc6,3,Excitatory,Excitatory
0fb8e0b6-32e8-458b-bed6-ee13dad61f38,1,Endothelial 1,Endothelial
92444a8e-d45d-4a86-9f67-23b4c5cf9589,3,Excitatory,Excitatory
6b971a6a-d5ad-41ba-8081-e37430cb757e,7,OD Mature 2,OD Mature
0a38b0a3-ca16-46e9-912a-9d1fe67dc36a,7,OD Mature 3,OD Mature
e1a6843d-3067-46fe-8adf-496a5dcb60ad,7,OD Mature 2,OD Mature
d0ba8300-20ef-43bd-b3d9-5aa7fdbc7b6f,4,Inhibitory,Inhibitory
4a1b460b-bf9b-4714-ba65-200854a83ae5,7,OD Mature 2,OD Mature
68554d2f-78ca-4fdd-aafc-519f46198364,3,Excitatory,Excitatory
0cf4c233-2c2a-4b38-bc3d-5f89128122d9,0,Astrocyte,Astrocyte
80832f36-04e6-4e89-bae3-e80dd225ffa0,3,Excitatory,Excitatory
ff4246cb-30d2-4b43-89b9-8925fe0eb1f8,3,Excitatory,Excitatory
1d5bf140-c608-4dea-80e4-d8a3083e5299,7,OD Mature 2,OD Mature
58147e28-085a-4df3-af74-eebb86940733,7,OD Mature 2,OD Mature
0609363c-075a-42bb-b246-237bad4ad6ed,3,Excitatory,Excitatory
10010bd8-56b4-4169-b096-912078dadb24,7,OD Mature 1,OD Mature
6b673f83-a6a9-462d-a349-27e7e2ff7221,7,OD Mature 2,OD Mature
117cce39-dc90-4cdb-83cf-e53a0872caf6,0,Astrocyte,Astrocyte
c7529934-43a5-4679-91a8-afc08c2ed430,1,Endothelial 3,Endothelial
8d96e7d3-647e-4161-ab8f-0ac9b3cac9d9,0,Astrocyte,Astrocyte
b863d338-59c7-4e2a-ad62-8fa7715f9130,0,Astrocyte,Astrocyte
ba2f56bc-2e1c-4aec-9520-b773c64757c2,3,Excitatory,Excitatory
f55d5a64-476f-41ac-9568-176bb10f7d18,4,Inhibitory,Inhibitory
d408bc28-af7e-4d8f-a9e1-22e94f04f8a4,4,Inhibitory,Inhibitory
46427dc4-08a5-4ea3-b16f-92b40ee47022,3,Excitatory,Excitatory
2ae6de57-d182-47a3-808a-29acdf952ba7,3,Excitatory,Excitatory
12e2dc26-af3f-4b2e-b0ce-aece7e17fa14,7,OD Mature 2,OD Mature
6eb33b4f-bcfa-4b6d-a75d-0df1919242ee,7,OD Mature 2,OD Mature
d309e232-151e-4bfa-a810-696147c38e48,5,Microglia,Microglia
83f23774-01c0-424b-831f-3fe84fbb5ef3,7,OD Mature 2,OD Mature
33c56740-b840-4d13-817b-469113d61af8,7,OD Mature 2,OD Mature
2be8ab05-e442-4dc8-93cb-f90f4e29a699,3,Excitatory,Excitatory
a7f6773e-c671-4432-ad4a-27ef17f36cb9,7,OD Mature 2,OD Mature
0cd550fc-0194-482e-b3d5-bb2d347ea95b,7,OD Mature 2,OD Mature
7892a8b2-f260-40cb-85f9-6dd32854b20e,7,OD Mature 1,OD Mature
63b71303-4705-475a-91d8-50611b5d193c,7,OD Mature 2,OD Mature
2c3b590b-59f2-48b6-9e71-191636a29dc0,7,OD Mature 2,OD Mature
10031151-454f-4741-a69d-c51f7536585b,7,OD Mature 2,OD Mature
25d312e3-0e5a-404f-b1a0-430a46f8ea89,3,Excitatory,Excitatory
4b25e0e7-aaee-498b-b545-3bf869097c9e,3,Excitatory,Excitatory
5b733a71-c626-4219-9647-1785fb083d7b,7,OD Mature 2,OD Mature
52b8a374-0d9d-4c3c-9727-b86f7dfce4ec,4,Inhibitory,Inhibitory
9a3d251f-ef28-4b5a-b1ef-bf203ca11a0c,4,Inhibitory,Inhibitory
5d9cec84-da1a-400e-b449-02bee845f0f5,4,Inhibitory,Inhibitory
7b5fece3-afb8-4f76-81e5-a56b78104484,4,Inhibitory,Inhibitory
9206f652-bda0-451e-b750-13892c2e1bb5,3,Excitatory,Excitatory
2295b2ea-18d0-4dc1-a0b0-b75d5a39a822,4,Inhibitory,Inhibitory
5e434925-eaef-40ef-948f-cece078cc15a,4,Inhibitory,Inhibitory
a9025709-4c40-4454-ba48-69e2f23f2bb5,4,Inhibitory,Inhibitory
777fb11f-34c9-4b55-a95f-f397b5715dbe,4,Inhibitory,Inhibitory
301fb692-f6ae-42a5-b07c-eeeec59d3bb0,4,Inhibitory,Inhibitory
9da59d16-3add-4c9e-a10c-feb27a918da0,4,Inhibitory,Inhibitory
aaf6e087-cd2d-4551-9704-7874bfa4619e,4,Inhibitory,Inhibitory
64ee730b-4089-49f4-835d-1ccfec56e848,7,OD Mature 3,OD Mature
9b30fb6d-8f5d-459f-8ce1-baf9d1f4a5a1,4,Inhibitory,Inhibitory
2964c206-ae82-40b7-8474-319f27520ca0,4,Inhibitory,Inhibitory
9405c2c0-9753-4a09-83f8-b6706498389d,4,Inhibitory,Inhibitory
56e609f7-f6c0-4d4c-b108-fb3a4f75b339,4,Inhibitory,Inhibitory
1dac6eb4-f550-4357-95ce-105326564d51,4,Inhibitory,Inhibitory
c90173b0-97f7-4d4b-bac9-e0bc5e9d3027,5,Microglia,Microglia
91695d7a-1ae4-4a5b-bfab-97624cb4bb97,4,Inhibitory,Inhibitory
e06194b1-8412-4d00-b820-a468a1ea3dcf,4,Inhibitory,Inhibitory
77de8538-5cd8-448d-b3d8-5300cfd1fe41,4,Inhibitory,Inhibitory
7bdb015e-9da6-4f0d-afe4-7c42d4148a00,3,Excitatory,Excitatory
b6523f60-cd07-4d01-9cf7-89cbdc3cc564,4,Inhibitory,Inhibitory
1a4fc6a2-9924-43d0-8b84-016c51c4c781,1,Endothelial 1,Endothelial
756bef32-c01c-4cc3-8e42-8afb924e2610,4,Inhibitory,Inhibitory
84436111-a940-4c7f-8756-dd7976fddaf0,3,Excitatory,Excitatory
d3067979-2f05-4164-9b45-7fef915f11de,4,Inhibitory,Inhibitory
381d6068-0231-4e47-8719-9b3bc37f8c06,3,Excitatory,Excitatory
d41eef32-6dc5-4374-a426-21e72eed4648,7,OD Mature 2,OD Mature
c69190b3-fe72-480c-a7f6-44a8a296d90b,6,OD Immature 1,OD Immature
c63dcc89-bc08-4b8f-9b81-1054ab89899c,3,Excitatory,Excitatory
12bc7dd8-22cc-467a-9c2a-29fc8fb7f752,4,Inhibitory,Inhibitory
5a5d3348-5313-407c-abd5-775352f84ca3,7,OD Mature 2,OD Mature
8b047baa-3ac5-4c20-a22e-bb7ce2c83a93,3,Excitatory,Excitatory
9d22bda9-f665-440b-bd49-372443e55d2f,3,Excitatory,Excitatory
3f7f3765-9065-41cd-88cc-aea04b1ddd7c,3,Excitatory,Excitatory
94895751-5b90-43e2-bfaa-50629d4bb3b4,3,Excitatory,Excitatory
22de81be-c1f1-44ff-8960-6f6998eaea78,3,Excitatory,Excitatory
9a8c689e-f8a4-4ef2-9364-f786e1ee9a71,7,OD Mature 4,OD Mature
63bfc6e6-8fdf-4373-ab41-92f185064d2b,7,OD Mature 2,OD Mature
721e9817-9468-4a2a-a220-3b169e8a9fa9,7,OD Mature 2,OD Mature
3b1a7e00-4464-449c-8431-b4d479af2549,7,OD Mature 2,OD Mature
8f27d5a3-0c4c-4eef-9d58-3c7a4924f3ef,0,Astrocyte,Astrocyte
782be03e-0e7b-425c-a198-b98311d4e203,7,OD Mature 2,OD Mature
3ab9dc04-0044-45ec-8d3e-62896a2952b8,0,Astrocyte,Astrocyte
3a32d6bd-26d8-449e-9eaa-83b638511f2f,1,Endothelial 1,Endothelial
c8ca5f14-7dc8-47cb-8a2a-1ac30ca3c91f,7,OD Mature 2,OD Mature
ce4b07fa-0eb9-4b17-b360-6831f77c33e0,4,Inhibitory,Inhibitory
653e3dd2-f0d0-4843-bd32-14b6e3a75339,0,Astrocyte,Astrocyte
2aab02f4-129c-4a59-8e66-0166937583b0,3,Excitatory,Excitatory
756f8aae-d536-4dc6-96af-af0c9be8e052,3,Excitatory,Excitatory
f46d9ea6-ff33-4323-9d68-7c53d84dfea1,3,Excitatory,Excitatory
024f2690-0cd1-4ba0-ae17-d962f58a6ef4,3,Excitatory,Excitatory
dfcfafd9-8128-43fe-9e18-2af28cd80ab9,3,Excitatory,Excitatory
f3c2fc17-50b9-4377-a954-6acd685bd3e3,4,Inhibitory,Inhibitory
3a094f25-6e7c-45f0-9b2c-78a36c0996e5,4,Inhibitory,Inhibitory
f382cde2-adf3-497a-b3c2-355f5b749a01,4,Inhibitory,Inhibitory
9907e8bb-8497-4084-838c-7a7f4dbe9068,3,Excitatory,Excitatory
61d3fb0f-fcbc-447f-a66c-56e68f87d4ef,4,Inhibitory,Inhibitory
817e6e2f-9c1a-4315-947e-452884e002cd,4,Inhibitory,Inhibitory
2a2e39da-97d7-47c8-878a-c0589788895d,5,Microglia,Microglia
daef3589-602c-4d78-8b23-c35a78f470b2,1,Endothelial 2,Endothelial
db236ef4-306c-4a1c-ac9e-c09debc9bb1c,0,Astrocyte,Astrocyte
c75dab97-3008-4913-ac42-6017c5822628,3,Excitatory,Excitatory
501c24eb-1a71-48c6-8d7c-0ef0cb31790b,4,Inhibitory,Inhibitory
79e5f148-32c9-4471-9e18-f93c5a6e5962,4,Inhibitory,Inhibitory
fc37a20d-1551-49bc-8802-a50d8814037a,3,Excitatory,Excitatory
bad9e5a8-6eb4-4f6c-96ec-5f243b253310,0,Astrocyte,Astrocyte
77e617a3-b0da-43a3-8d15-edc09d4750a0,4,Inhibitory,Inhibitory
021dff62-ca94-46b4-bd3c-310091aace5e,6,OD Immature 1,OD Immature
ab4de5e0-f8d3-4fc3-b746-4bb9e6ffe53e,7,OD Mature 1,OD Mature
67ce46c6-9d84-49c7-88fe-be9b5024dff4,6,OD Immature 1,OD Immature
119ddd11-52fd-4e6f-83d3-ab39689b872f,4,Inhibitory,Inhibitory
2e3849a7-88f7-4a1c-acfd-cec0a8557ad2,4,Inhibitory,Inhibitory
c02f86cb-0883-44c9-acc9-cc8be88c9167,0,Astrocyte,Astrocyte
b86a28fe-f281-4fe8-861b-2cef738c93b8,4,Inhibitory,Inhibitory
c30d7384-c4e2-418d-b5df-93c42a2e5664,4,Inhibitory,Inhibitory
86085ff7-4933-4566-b67d-11ffe507efcb,4,Inhibitory,Inhibitory
dcc32e07-0290-4e28-a284-a99e5b14fca1,4,Inhibitory,Inhibitory
e406d5a2-8303-4217-ab37-6c2bb7dfc82a,4,Inhibitory,Inhibitory
2faa213a-9118-4a00-83f3-eed65fb5b442,4,Inhibitory,Inhibitory
2da121fb-e8bf-40d6-a496-d2c8cc339e9c,4,Inhibitory,Inhibitory
35313c2e-92d9-45d5-83ad-0a11049b45fa,4,Inhibitory,Inhibitory
3721b0c3-bbda-4e53-999c-fdc4989cb608,4,Inhibitory,Inhibitory
80aad34d-20cb-4c9b-b4a8-f506d0b04c96,4,Inhibitory,Inhibitory
f41173b5-2bf2-4285-9d1f-bf1485e10063,4,Inhibitory,Inhibitory
1ea42a85-89ae-45ad-a44f-0a0cc5976113,4,Inhibitory,Inhibitory
82917536-7c31-4d7a-9b34-95bc2def1c37,4,Inhibitory,Inhibitory
068435fe-f2b6-4926-bf53-f471281a863b,4,Inhibitory,Inhibitory
9de86622-4a65-4ff2-af74-1ca6d7ae6392,1,Endothelial 1,Endothelial
2d034681-9ab7-49a5-bb07-6e07b894f57d,4,Inhibitory,Inhibitory
3979b2e6-e796-4771-845d-c8c524af2118,4,Inhibitory,Inhibitory
a8c92b3e-7a12-4b27-9179-c1710d3823bb,0,Astrocyte,Astrocyte
140a7ffe-aa57-4b6d-954c-7663d13c6f4c,4,Inhibitory,Inhibitory
8d69e4db-879c-42a4-a991-897b5274fc93,0,Astrocyte,Astrocyte
d518f895-79a7-4626-9b31-aa2517edfb84,4,Inhibitory,Inhibitory
a6190db5-2a8a-4cc2-9412-3f98a79eabd7,4,Inhibitory,Inhibitory
b2c37a71-b741-4135-9f29-7d4ae4f846c8,4,Inhibitory,Inhibitory
813ccf28-4863-4bca-bf23-1225a26b449c,4,Inhibitory,Inhibitory
c785c256-f3f0-4464-9931-6a9dd59a56aa,1,Endothelial 1,Endothelial
925b794e-f6c2-49dc-af3f-c6541d4b81f8,4,Inhibitory,Inhibitory
5a648833-63f4-448b-b4ca-d8b31ea906e6,4,Inhibitory,Inhibitory
d4f3f9c4-513e-4124-92e6-9fb84202fd91,4,Inhibitory,Inhibitory
c839f454-f8bd-4c2e-9b81-fc04bf2df654,4,Inhibitory,Inhibitory
